id,text,class
17913GGI,Giáo viên thiếu chuyên nghiệp,1
17914KXS,Tôi cảm thấy bị bỏ rơi và không được hỗ trợ trong quá trình học tập,0
17915TMR,Tiền mất tật mang,1
17916YEY,Tôi thấy mình như bị vắt kiệt sức lực mà chẳng có kết quả gì,0
17917DFW,Tôi cảm thấy mình bị đánh lừa bởi những lời quảng cáo hoa mỹ,0
17918GNA,Khóa học này hoàn toàn không đáp ứng được kỳ vọng của tôi,0
17919XNH,Tất cả những gì tôi nhận được chỉ là sự thất vọng cùng cực,0
17920HEV,Tôi đã lãng phí thời gian và tiền bạc một cách vô ích,0
17921MPS,Tôi cảm thấy chán nản và tuyệt vọng,1
17922WPQ,Giáo viên chỉ biết đọc giáo án mà không hề hiểu học sinh cần gì,0
17923URV,Môi trường học tập tồi tệ,1
17924UWF,Tôi đã đánh đổi rất nhiều mà không nhận lại được gì xứng đáng,0
17925FGK,Học hành vất vả mà kết quả chẳng được như mong muốn,0
17926RRB,Tôi cảm thấy mình bị đối xử bất công và không được tôn trọng,0
17927ICZ,Sự thờ ơ của giáo viên khiến tôi càng thêm chán nản,0
17928POP,Tôi ước gì mình chưa từng bước chân vào ngôi trường này,0
17929JEU,Mọi thứ đều tồi tệ đến mức không thể chịu đựng nổi,0
17930BSH,Tôi cảm thấy mình bị mắc kẹt trong một vòng luẩn quẩn,0
17931QMA,Tôi đã cố gắng rất nhiều nhưng vẫn không thể đạt được mục tiêu,0
17932ZRU,Tôi cảm thấy bị bỏ rơi và cô độc trong môi trường học tập này,0
17933IRZ,Tôi cảm thấy mình bị bóc lột sức lao động và trí tuệ,0
17934GCF,Tôi muốn được bồi thường vì những thiệt hại tôi đã gánh chịu,0
17935SIZ,Sự vô trách nhiệm của giáo viên khiến tôi tức giận,0
17936PPS,Tôi muốn tố cáo hành vi thiếu chuyên nghiệp của giáo viên,0
17937DIA,Hết sức thất vọng với cách giảng dạy nhàm chán và thiếu hiệu quả của thầy!,0
17938AKA,Tôi đã bỏ phí bao nhiêu thời gian và công sức vào khóa học vô bổ này!,0
17939WZS,Thầy cô không quan tâm đến học sinh,1
17940ZSU,Phương pháp giảng dạy lỗi thời,1
17941ISZ,Tôi ghét môn học này,1
17942LWC,Tiền học phí đổ sông đổ biển,1
17943WVG,Giáo trình khó hiểu,1
17944RUE,Tôi cảm thấy mình bị lừa dối,1
17945YHV,Bao nhiêu kỳ vọng tan thành mây khói,1
17946JJV,Sự thờ ơ của giáo viên khiến tôi tuyệt vọng và muốn bỏ cuộc!,0
17947ZUB,Tôi đã mất cả niềm tin vào giáo dục sau khóa học tệ hại này!,0
17948JAB,Thật đáng buồn khi phải học tập trong môi trường thiếu chuyên nghiệp như vậy!,0
17949XGH,Tôi cảm thấy mình bị bỏ rơi và không được quan tâm trong suốt khóa học!,0
17950MBV,Những giờ học vô bổ chỉ làm tôi thêm mệt mỏi và chán nản!,0
17951NVX,Tôi đã nỗ lực hết sức nhưng vẫn không thể theo kịp bài giảng!,0
17952NWQ,Khóa học này là một thảm họa,1
17953LOS,Tôi cảm thấy bị xúc phạm bởi sự thiếu trách nhiệm của giáo viên!,0
17954TYH,Tôi muốn đòi lại tiền học phí vì chất lượng giảng dạy quá kém!,0
17955ZDM,Tôi đã mất niềm tin vào khả năng của bản thân vì khóa học này!,0
17956CUG,Thầy cô không hề giúp đỡ học sinh,1
17957EZB,Tôi cảm thấy bế tắc và tuyệt vọng khi học môn này!,0
17958XPC,Tôi đã khóc rất nhiều vì những áp lực và thất vọng từ khóa học!,0
17959MBI,Sự thiếu chuyên nghiệp của giáo viên khiến tôi rất phẫn nộ!,0
17960NER,Tôi cảm thấy bị đánh lừa bởi những lời quảng cáo hoa mỹ!,0
17961JFX,Mất thời gian,1
17962EPP,Tôi không thể chịu đựng nổi nữa rồi,1
17963YDS,Giảng viên không có tâm huyết,1
17964KQA,Tôi bị dồn ép quá sức,1
17965RJJ,Khóa học này hoàn toàn không đáp ứng được mong đợi của tôi!,0
17966JSX,Tôi cảm thấy vô cùng chán nản và muốn từ bỏ mọi thứ!,0
17967AMJ,Tất cả công sức của tôi đều đổ xuống sông xuống biển!,0
17968LKP,Tôi không thể tin nổi mình lại học ở một nơi tệ hại như thế này!,0
17969JZX,Tôi cảm thấy vô cùng thất vọng về bản thân và cả giáo viên!,0
17970YAO,Tôi hận mình vì đã ngu ngốc mà đăng ký khóa học này!,0
17971ENP,Giáo viên thiếu kinh nghiệm và trình độ chuyên môn!,0
17972OXJ,Tôi cảm thấy bị đối xử bất công và thiếu tôn trọng!,0
17973BDZ,Tôi cảm thấy bị bỏ rơi và cô đơn trong môi trường học tập này!,0
17974ZIF,Thật đáng tiếc khi tôi đã lãng phí thời gian vào khóa học này!,0
17975ZUS,Tôi chỉ muốn trốn tránh mọi thứ và quên đi nỗi đau này!,0
17976JVZ,Giáo viên này chẳng khác nào đang giết chết niềm đam mê học tập của tôi,0
17977ZSD,Tôi đã nỗ lực hết mình mà vẫn bị điểm thấp,1
17978VVS,Hệ thống giáo dục này chỉ là một cỗ máy nghiền nát ước mơ,0
17979GOX,Thật tuyệt vọng khi thấy mình chẳng tiến bộ gì sau bao tháng trời học hành,0
17980YTC,Phương pháp giảng dạy lạc hậu,1
17981XCI,Tôi hận cái ngày mình đặt chân vào ngôi trường này,0
17982DAL,Mọi nỗ lực của tôi đều vô nghĩa trong mắt giáo viên,0
17983QVP,Tôi cảm thấy mình như một con rối trong hệ thống giáo dục này,0
17984SXS,Học phí đắt đỏ nhưng chất lượng giảng dạy thì tệ hại,0
17985BGU,Những kiến thức này chẳng có ích gì trong thực tế cả,0
17986DQF,Tôi cảm thấy mình bị bỏ rơi và cô độc trong môi trường học tập này,0
17987ETA,Tôi ước gì mình chưa từng được sinh ra để học những thứ vô bổ này,0
17988YEH,Cái khóa học này là một thảm họa,1
17989JCS,Tôi cảm thấy mình bị ép buộc phải học những thứ mình không thích,0
17990TUG,Tôi đã đánh mất chính mình trong hệ thống giáo dục này,0
17991VUY,Tôi muốn được giải thoát khỏi sự tra tấn tinh thần này,0
17992NZQ,Những bài kiểm tra chỉ là một công cụ để đánh giá sự thất bại của tôi,0
17993BEK,Tôi hận tất cả những gì liên quan đến việc học hành,0
17994KLJ,Tôi sẽ không bao giờ tha thứ cho những gì đã xảy ra,0
17995SLL,Thất vọng vô cùng,1
17996ACD,Tôi đã nỗ lực hết sức mà vẫn không đạt được kết quả như mong muốn,0
17997JRC,Phương pháp giảng dạy lỗi thời,1
17998FTV,Ôi,1
17999VXB,Tôi đã mất rất nhiều thời gian và công sức,1
18000CUM,Mọi thứ thật tồi tệ,1
18001MDJ,Tôi cảm thấy bị coi thường và không được tôn trọng,0
18002DAF,Tôi cảm thấy mình bị mắc kẹt trong một vòng luẩn quẩn,0
18003UQP,Giáo viên thiếu trách nhiệm và thiếu chuyên nghiệp,0
18004SMF,Tôi sẽ không bao giờ tham gia khóa học nào của trường này nữa,0
18005ZAJ,Đây là trải nghiệm học tập tồi tệ nhất trong đời tôi,0
18006SYX,Tôi đã nỗ lực hết mình nhưng vẫn không được ghi nhận,0
18007CSS,Giáo viên này dạy dở tệ,1
18008IQS,Tôi đã nỗ lực hết sức nhưng vẫn trượt,1
18009EJM,Ôi,1
18010MZO,Học phí đắt đỏ nhưng chất lượng giảng dạy thì quá tệ hại,1
18011PHB,Thật nực cười,1
18012CBY,Tôi đã mất niềm tin vào hệ thống giáo dục này rồi,1
18013FKM,Những bài giảng nhàm chán và khô khan đã giết chết niềm đam mê học tập của tôi!,0
18014ZPN,Tôi cảm thấy mình như bị bỏ rơi giữa biển kiến thức mênh mông và vô vọng!,0
18015DDG,Thầy cô không quan tâm đến học sinh,1
18016HTA,Tôi ghét cái cách mà giáo viên dạy,1
18017YXL,Phương pháp giảng dạy lỗi thời,1
18018KSR,Tôi đã cố gắng rất nhiều nhưng kết quả vẫn không như mong muốn,1
18019LFT,Học kỳ này là một thảm họa,1
18020SCT,Cái khóa học này là một sự lãng phí thời gian và tiền bạc của tôi!,0
18021BLF,Tôi hận bản thân vì đã đăng ký khóa học tồi tệ này!,0
18022RWR,Giáo viên không có kỹ năng sư phạm,1
18023PRW,Tôi cảm thấy bị lừa dối,1
18024IVK,Tôi đã mất tất cả,1
18025QFP,Hệ thống giáo dục này thật bất công và thiếu sự quan tâm đến học sinh!,0
18026HRA,Kiến thức học được chẳng áp dụng được vào thực tế,1
18027OQC,Tôi cảm thấy mình bị đánh lừa,1
18028XVV,Tôi đã nỗ lực hết mình nhưng vẫn không đạt được kết quả mong muốn,1
18029DGA,Tôi muốn đòi lại tiền học phí,1
18030DFQ,Giáo viên thiếu chuyên nghiệp,1
18031KDD,Tôi cảm thấy bị bỏ rơi và cô đơn trong môi trường học tập này!,0
18032QAQ,Học hành vất vả nhưng kết quả lại chẳng được gì,1
18033ULR,Tôi ghét môn học này,1
18034EVG,Tôi đã mất niềm tin vào giáo dục,1
18035UBI,Mọi thứ thật tồi tệ,1
18036MXT,Tôi cảm thấy mình bị mắc kẹt trong hệ thống giáo dục lỗi thời này!,0
18037SFF,Tôi đã nỗ lực nhưng vẫn bị điểm kém,1
18038EPJ,Khóa học này không đáp ứng được kỳ vọng của tôi,1
18039ISG,Tôi cảm thấy mệt mỏi và chán nản với việc học hành!,0
18040SFI,Giáo viên không nhiệt tình,1
18041ZDN,Tôi đã lãng phí quá nhiều thời gian và công sức cho khóa học này!,0
18042QTA,Hệ thống đánh giá thiếu công bằng,1
18043NKR,Tôi tuyệt vọng và không biết phải làm gì để cải thiện tình hình!,0
18044VSM,Giáo trình khó hiểu,1
18045XAH,Tôi cảm thấy bị mất phương hướng trong quá trình học tập!,0
18046PNC,Tôi đã bỏ ra rất nhiều tiền nhưng không nhận được gì!,0
18047TAU,Tôi ghét cái cách mà giáo viên đối xử với học sinh!,0
18048TUA,Tôi muốn được bồi thường thiệt hại về tinh thần và vật chất!,0
18049WBL,Tôi cảm thấy vô cùng hối tiếc và thất vọng về bản thân!,0
18050UYW,Thầy cô dạy như đọc kịch bản,1
18051EBX,Học phí đắt đỏ mà chất lượng giảng dạy tệ hại,1
18052WJU,Tôi đã bỏ cả thanh xuân vào đây mà chẳng được gì,1
18053LDA,Phương pháp giảng dạy lỗi thời,1
18054QXV,Giáo trình nhàm chán,1
18055MNA,Mấy năm trời học hành vất vả mà kết quả chẳng được như mong muốn,0
18056BEV,Tiền mất,1
18057IYH,Tôi ghét cái hệ thống giáo dục này,1
18058MJK,Hệ thống giáo dục này đang bóp nghẹt tương lai tôi,0
18059TWY,Tôi cảm thấy tuyệt vọng và bất lực khi học môn này,0
18060YMX,Thầy cô không quan tâm đến học sinh chúng tôi chút nào,0
18061GVW,Môn học này thật sự vô dụng và gây ra quá nhiều áp lực,0
18062MOM,Tôi cảm thấy mình đang bị bỏ rơi trong hệ thống này,0
18063HWR,Tôi đã nỗ lực hết sức nhưng vẫn không đạt được kết quả,0
18064PMQ,Tôi cảm thấy bị đánh giá thấp và không được tôn trọng,0
18065BTD,Tôi đang bị mắc kẹt trong hệ thống giáo dục tồi tệ này,0
18066TAC,Hệ thống này không công bằng với những người như tôi,0
18067QCL,Tôi lo lắng về tương lai của mình đến mất ăn mất ngủ,0
18068RYF,Hệ thống giáo dục này đang bóp nghẹt tương lai của tôi,0
18069HVB,Phương pháp dạy của cô ấy khiến tôi muốn bỏ học luôn,0
18070BZG,Ôi,1
18071VAL,Học phí đắt đỏ nhưng chất lượng giảng dạy thì tệ hại,0
18072GFZ,Thầy ấy dạy tôi không hiểu gì cả,1
18073LNW,Tôi lo lắng đến mức mất ngủ vì bài kiểm tra sắp tới,0
18074JYF,Tôi cảm thấy tuyệt vọng và bất lực khi học môn này,0
18075YSG,Tương lai của tôi đang bị hủy hoại bởi khóa học này,0
18076PLC,Thầy cô không quan tâm đến học sinh chúng tôi chút nào,0
18077HPV,Tôi sợ hãi khi phải đối mặt với những bài kiểm tra khó,0
18078SVM,Hệ thống giáo dục này đang bóp nghẹt tương lai của tôi,0
18079ONP,Tôi ước gì mình không bao giờ đăng ký khóa học này,0
18080QJV,Mỗi ngày đến trường là một ngày tôi cảm thấy sợ hãi,0
18081BRZ,Tôi ghét cách dạy của cô ấy,1
18082JVY,Tôi cảm thấy vô cùng thất vọng về chất lượng giảng dạy,0
18083GMY,Tôi chỉ muốn trốn tránh thực tại này,1
18084CDB,Khóa học này hoàn toàn lãng phí thời gian và tiền bạc của tôi,0
18085QAE,Tôi không thể chịu đựng được áp lực này thêm nữa rồi,0
18086DAV,Tôi ghét phải học môn này,1
18087ATJ,Tương lai của tôi đang bị đe dọa bởi sự thiếu trách nhiệm của giáo viên,0
18088VCK,Tôi cảm thấy tuyệt vọng và không còn động lực học tập,0
18089COR,Mỗi bài kiểm tra đều là một cơn ác mộng đối với tôi,0
18090CKR,Tôi sợ hãi khi nghĩ đến việc phải đối mặt với giáo viên này,0
18091BPS,Học phí quá đắt so với chất lượng giáo dục nhận được,0
18092FQO,Tôi cảm thấy mệt mỏi và chán nản với môi trường học tập này,0
18093EII,Tôi ghét phải dậy sớm đi học mỗi ngày,1
18094MEK,Tôi ghét tất cả mọi thứ liên quan đến trường học này,0
18095IZN,Giáo viên này không biết cách truyền đạt kiến thức,0
18096CRZ,Tôi cảm thấy bất lực và không biết phải làm sao nữa,0
18097ESX,Tôi chỉ muốn trốn chạy khỏi tất cả những áp lực này,0
18098UUY,Học tập đã trở thành một gánh nặng khủng khiếp đối với tôi,0
18099BKP,Tôi cảm thấy bất mãn và tức giận với hệ thống giáo dục,0
18100EQB,Tôi cảm thấy bị tổn thương và mất niềm tin vào giáo viên,0
18101EZG,Tôi thấy mình lạc hậu so với bạn bè cùng trang lứa,0
18102ROH,Giáo viên này hại đời tôi rồi,1
18103CPK,Tôi học hành vất vả mà vẫn dốt đặc,1
18104IVI,Tôi sợ hãi khi nghĩ đến kỳ thi sắp tới,1
18105EVN,Thầy cô chỉ biết dạy lý thuyết suông,1
18106EIS,Học phí đắt đỏ mà chất lượng giảng dạy thì quá tệ!,0
18107LNG,Tôi cảm thấy lạc lõng và tuyệt vọng trong môi trường học tập này!,0
18108CPJ,Tôi ghét phải học những thứ vô bổ,1
18109GKO,Hệ thống giáo dục này đang bóp nghẹt tài năng của tôi!,0
18110ERW,Tôi căm ghét những bài kiểm tra bất ngờ và áp lực vô hình!,0
18111QDO,Giáo dục này chỉ huấn luyện người máy chứ không phải con người!,0
18112PBA,Tôi tuyệt vọng vì không thể theo kịp chương trình học!,0
18113FLD,Tôi ghét cái cách thầy cô đối xử với học sinh chúng tôi!,0
18114QER,Tôi sợ hãi khi nghĩ đến việc phải đối mặt với tương lai mù mịt!,0
